,noc_code,X,occupation,employment,median.income,mean.income,geography,nchar,remote_work
22744,9435,65317,        9435 Paper converting machine operators,65,52550,55213,London,4,0
22745,9435,65350,        9435 Paper converting machine operators,0,0,0,Yukon [1],4,0
22746,9435,65337,        9435 Paper converting machine operators,15,0,0,Saint John,4,0
22747,9436,65416,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Lethbridge,4,0
22748,9436,65439,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Saskatoon,4,0
22749,9436,6548,        9436 Lumber graders and other wood processing inspectors and graders,35,40976,65619,Edmonton,4,0
22750,9436,65410,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Guelph,4,0
22751,9436,65441,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,St. Catharines - Niagara,4,0
22752,9436,6549,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Greater Sudbury / Grand Sudbury,4,0
22753,9436,65435,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Regina,4,0
22754,9436,65432,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
22755,9436,6544,        9436 Lumber graders and other wood processing inspectors and graders,15,0,0,Brantford [1],4,0
22756,9436,65415,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Kitchener - Cambridge - Waterloo,4,0
22757,9436,65436,        9436 Lumber graders and other wood processing inspectors and graders,15,0,0,Saguenay,4,0
22758,9436,65433,        9436 Lumber graders and other wood processing inspectors and graders,1315,39403,38804,Quebec / QuÈbec [1],4,0
22759,9436,65414,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Kingston,4,0
22760,9436,65426,        9436 Lumber graders and other wood processing inspectors and graders,405,40200,39379,Ontario [1],4,0
22761,9436,65421,        9436 Lumber graders and other wood processing inspectors and graders,175,38195,39129,New Brunswick / Nouveau-Brunswick,4,0
22762,9436,65440,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Sherbrooke,4,0
22763,9436,65425,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Nunavut [1],4,0
22764,9436,65412,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Hamilton,4,0
22765,9436,6541,        9436 Lumber graders and other wood processing inspectors and graders,270,73267,69010,Alberta [1],4,0
22766,9436,65448,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Windsor,4,0
22767,9436,65438,        9436 Lumber graders and other wood processing inspectors and graders,25,0,0,Saskatchewan,4,0
22768,9436,65445,        9436 Lumber graders and other wood processing inspectors and graders,25,0,0,Trois-Rivières,4,0
22769,9436,6546,        9436 Lumber graders and other wood processing inspectors and graders,25,0,49252,Calgary,4,0
22770,9436,65424,        9436 Lumber graders and other wood processing inspectors and graders,65,39402,36096,Nova Scotia / Nouvelle-…cosse,4,0
22771,9436,654,        9436 Lumber graders and other wood processing inspectors and graders,75,51171,51615,Abbotsford - Mission,4,0
22772,9436,65447,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Victoria [1],4,0
22773,9436,65442,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,St. John's,4,0
22774,9436,65422,        9436 Lumber graders and other wood processing inspectors and graders,25,0,0,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
22775,9436,65419,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Moncton,4,0
22776,9436,65450,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Yukon [1],4,0
22777,9436,65446,        9436 Lumber graders and other wood processing inspectors and graders,265,59214,54920,Vancouver [1],4,0
22778,9436,65423,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
22779,9436,65411,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Halifax,4,0
22780,9436,6542,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Barrie,4,0
22781,9436,65413,        9436 Lumber graders and other wood processing inspectors and graders,35,67408,60906,Kelowna,4,0
22782,9436,6547,        9436 Lumber graders and other wood processing inspectors and graders,3350,45771,47379,Canada,4,0
22783,9436,65420,        9436 Lumber graders and other wood processing inspectors and graders,170,36982,37568,Montréal [1],4,0
22784,9436,65430,        9436 Lumber graders and other wood processing inspectors and graders,35,41638,45014,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
22785,9436,65444,        9436 Lumber graders and other wood processing inspectors and graders,70,38104,37696,Toronto,4,0
22786,9436,65434,        9436 Lumber graders and other wood processing inspectors and graders,50,50522,44528,Québec,4,0
22787,9436,65429,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
22788,9436,65417,        9436 Lumber graders and other wood processing inspectors and graders,15,0,0,London,4,0
22789,9436,65431,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Peterborough,4,0
22790,9436,65418,        9436 Lumber graders and other wood processing inspectors and graders,50,34078,35924,Manitoba,4,0
22791,9436,65437,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Saint John,4,0
22792,9436,6543,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Belleville,4,0
22793,9436,65443,        9436 Lumber graders and other wood processing inspectors and graders,0,0,0,Thunder Bay,4,0
22794,9436,6545,        9436 Lumber graders and other wood processing inspectors and graders,1020,63092,59382,British Columbia / Colombie-Britannique [1],4,0
22795,9436,65427,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Oshawa,4,0
22796,9436,65428,        9436 Lumber graders and other wood processing inspectors and graders,35,41638,45014,Ottawa - Gatineau,4,0
22797,9436,65449,        9436 Lumber graders and other wood processing inspectors and graders,10,0,0,Winnipeg,4,0
22798,9437,6559,        9437 Woodworking machine operators,0,0,0,Greater Sudbury / Grand Sudbury,4,0
22799,9437,65510,        9437 Woodworking machine operators,15,0,0,Guelph,4,0
22800,9437,65536,        9437 Woodworking machine operators,15,0,0,Saguenay,4,0
22801,9437,65516,        9437 Woodworking machine operators,10,0,0,Lethbridge,4,0
22802,9437,6558,        9437 Woodworking machine operators,95,38956,39551,Edmonton,4,0
22803,9437,65514,        9437 Woodworking machine operators,10,0,0,Kingston,4,0
22804,9437,65535,        9437 Woodworking machine operators,0,0,0,Regina,4,0
22805,9437,65533,        9437 Woodworking machine operators,2805,33356,33489,Quebec / QuÈbec [1],4,0
22806,9437,65540,        9437 Woodworking machine operators,75,29880,26624,Sherbrooke,4,0
22807,9437,6552,        9437 Woodworking machine operators,35,0,0,Barrie,4,0
22808,9437,65512,        9437 Woodworking machine operators,70,29128,28093,Hamilton,4,0
22809,9437,65550,        9437 Woodworking machine operators,0,0,0,Yukon [1],4,0
22810,9437,6556,        9437 Woodworking machine operators,215,36571,38433,Calgary,4,0
22811,9437,65545,        9437 Woodworking machine operators,30,22377,27302,Trois-Rivières,4,0
22812,9437,65538,        9437 Woodworking machine operators,80,41745,41968,Saskatchewan,4,0
22813,9437,65517,        9437 Woodworking machine operators,55,35129,31778,London,4,0
22814,9437,65524,        9437 Woodworking machine operators,80,26727,25615,Nova Scotia / Nouvelle-…cosse,4,0
22815,9437,65528,        9437 Woodworking machine operators,55,34275,39241,Ottawa - Gatineau,4,0
22816,9437,65515,        9437 Woodworking machine operators,140,40410,39602,Kitchener - Cambridge - Waterloo,4,0
22817,9437,6554,        9437 Woodworking machine operators,45,19084,22507,Brantford [1],4,0
22818,9437,65532,        9437 Woodworking machine operators,0,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
22819,9437,6553,        9437 Woodworking machine operators,10,0,0,Belleville,4,0
22820,9437,65521,        9437 Woodworking machine operators,405,35557,32172,New Brunswick / Nouveau-Brunswick,4,0
22821,9437,65520,        9437 Woodworking machine operators,600,29429,29704,Montréal [1],4,0
22822,9437,65547,        9437 Woodworking machine operators,20,40926,39401,Victoria [1],4,0
22823,9437,65542,        9437 Woodworking machine operators,20,0,0,St. John's,4,0
22824,9437,65546,        9437 Woodworking machine operators,270,39541,38449,Vancouver [1],4,0
22825,9437,65513,        9437 Woodworking machine operators,35,30198,36913,Kelowna,4,0
22826,9437,65531,        9437 Woodworking machine operators,0,0,0,Peterborough,4,0
22827,9437,6557,        9437 Woodworking machine operators,7245,33877,34550,Canada,4,0
22828,9437,65537,        9437 Woodworking machine operators,10,0,0,Saint John,4,0
22829,9437,65544,        9437 Woodworking machine operators,1010,36827,37014,Toronto,4,0
22830,9437,65541,        9437 Woodworking machine operators,55,32990,32651,St. Catharines - Niagara,4,0
22831,9437,65548,        9437 Woodworking machine operators,25,0,0,Windsor,4,0
22832,9437,6551,        9437 Woodworking machine operators,415,38677,40806,Alberta [1],4,0
22833,9437,65549,        9437 Woodworking machine operators,330,31624,30278,Winnipeg,4,0
22834,9437,6555,        9437 Woodworking machine operators,815,38314,39514,British Columbia / Colombie-Britannique [1],4,0
22835,9437,65530,        9437 Woodworking machine operators,35,0,37026,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
22836,9437,65534,        9437 Woodworking machine operators,85,30695,30921,Québec,4,0
22837,9437,65522,        9437 Woodworking machine operators,60,33682,31659,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
22838,9437,65519,        9437 Woodworking machine operators,25,0,0,Moncton,4,0
22839,9437,65518,        9437 Woodworking machine operators,505,31622,30565,Manitoba,4,0
22840,9437,65526,        9437 Woodworking machine operators,2065,34290,34427,Ontario [1],4,0
22841,9437,65527,        9437 Woodworking machine operators,35,38876,32753,Oshawa,4,0
22842,9437,65543,        9437 Woodworking machine operators,0,0,0,Thunder Bay,4,0
22843,9437,65511,        9437 Woodworking machine operators,15,0,0,Halifax,4,0
22844,9437,65529,        9437 Woodworking machine operators,20,0,0,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
22845,9437,65523,        9437 Woodworking machine operators,0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
22846,9437,655,        9437 Woodworking machine operators,90,34763,39551,Abbotsford - Mission,4,0
22847,9437,65539,        9437 Woodworking machine operators,35,38830,39657,Saskatoon,4,0
22848,9437,65525,        9437 Woodworking machine operators,0,0,0,Nunavut [1],4,0
22849,9441,6577,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",4050,29686,31707,Canada,4,0
22850,9441,65715,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",175,32675,29411,Kitchener - Cambridge - Waterloo,4,0
22851,9441,65735,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Regina,4,0
22852,9441,65712,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",55,23295,24056,Hamilton,4,0
22853,9441,6574,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Brantford [1],4,0
22854,9441,65714,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",85,57364,52198,Kingston,4,0
22855,9441,65716,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Lethbridge,4,0
22856,9441,6579,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Greater Sudbury / Grand Sudbury,4,0
22857,9441,65733,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",1820,27473,29424,Quebec / QuÈbec [1],4,0
22858,9441,6575,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",230,23678,30489,British Columbia / Colombie-Britannique [1],4,0
22859,9441,6576,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",30,0,33705,Calgary,4,0
22860,9441,65724,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",170,26469,25824,Nova Scotia / Nouvelle-…cosse,4,0
22861,9441,65740,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",75,33847,30854,Sherbrooke,4,0
22862,9441,65731,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",10,0,0,Peterborough,4,0
22863,9441,65732,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",10,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
22864,9441,65749,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",90,19990,19736,Winnipeg,4,0
22865,9441,65717,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",30,0,0,London,4,0
22866,9441,65738,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",25,0,0,Saskatchewan,4,0
22867,9441,65744,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",450,30374,31773,Toronto,4,0
22868,9441,65719,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",10,0,0,Moncton,4,0
22869,9441,65711,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Halifax,4,0
22870,9441,65737,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",10,0,0,Saint John,4,0
22871,9441,65713,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Kelowna,4,0
22872,9441,65730,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",20,0,0,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
22873,9441,65750,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Yukon [1],4,0
22874,9441,65718,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",100,19409,20256,Manitoba,4,0
22875,9441,65721,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",40,16737,31166,New Brunswick / Nouveau-Brunswick,4,0
22876,9441,65734,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",45,20042,29129,Québec,4,0
22877,9441,6578,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",60,34013,40056,Edmonton,4,0
22878,9441,65748,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",25,0,0,Windsor,4,0
22879,9441,65728,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",50,33174,37121,Ottawa - Gatineau,4,0
22880,9441,65722,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",25,0,0,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
22881,9441,6573,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Belleville,4,0
22882,9441,657,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Abbotsford - Mission,4,0
22883,9441,65739,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Saskatoon,4,0
22884,9441,6572,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",20,0,0,Barrie,4,0
22885,9441,65745,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",15,0,0,Trois-Rivières,4,0
22886,9441,65736,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",25,0,17295,Saguenay,4,0
22887,9441,65746,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",165,22546,27443,Vancouver [1],4,0
22888,9441,65710,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",10,0,0,Guelph,4,0
22889,9441,65729,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",35,0,27557,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
22890,9441,65742,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,St. John's,4,0
22891,9441,65747,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Victoria [1],4,0
22892,9441,65725,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Nunavut [1],4,0
22893,9441,65723,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
22894,9441,6571,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",150,32042,32335,Alberta [1],4,0
22895,9441,65743,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,Thunder Bay,4,0
22896,9441,65720,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",945,25575,28488,Montréal [1],4,0
22897,9441,65726,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",1470,34202,36569,Ontario [1],4,0
22898,9441,65727,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",30,0,34105,Oshawa,4,0
22899,9441,65741,"        9441 Textile fibre and yarn, hide and pelt processing machine operators and workers",40,26195,40750,St. Catharines - Niagara,4,0
22900,9442,65850,"        9442 Weavers, knitters and other fabric making occupations",0,0,0,Yukon [1],4,0
22901,9442,6587,"        9442 Weavers, knitters and other fabric making occupations",3625,26368,26457,Canada,4,0
22902,9442,65829,"        9442 Weavers, knitters and other fabric making occupations",55,29871,27367,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
22903,9442,65835,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Regina,4,0
22904,9442,65816,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Lethbridge,4,0
22905,9442,65849,"        9442 Weavers, knitters and other fabric making occupations",65,21989,21899,Winnipeg,4,0
22906,9442,6584,"        9442 Weavers, knitters and other fabric making occupations",35,49445,38217,Brantford [1],4,0
22907,9442,6586,"        9442 Weavers, knitters and other fabric making occupations",80,31843,29929,Calgary,4,0
22908,9442,65844,"        9442 Weavers, knitters and other fabric making occupations",545,25042,25038,Toronto,4,0
22909,9442,65821,"        9442 Weavers, knitters and other fabric making occupations",35,20935,18681,New Brunswick / Nouveau-Brunswick,4,0
22910,9442,65847,"        9442 Weavers, knitters and other fabric making occupations",15,0,0,Victoria [1],4,0
22911,9442,6583,"        9442 Weavers, knitters and other fabric making occupations",15,0,0,Belleville,4,0
22912,9442,65832,"        9442 Weavers, knitters and other fabric making occupations",15,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
22913,9442,6581,"        9442 Weavers, knitters and other fabric making occupations",290,25963,22599,Alberta [1],4,0
22914,9442,65810,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Guelph,4,0
22915,9442,65819,"        9442 Weavers, knitters and other fabric making occupations",15,0,0,Moncton,4,0
22916,9442,65834,"        9442 Weavers, knitters and other fabric making occupations",45,15390,14758,Québec,4,0
22917,9442,65840,"        9442 Weavers, knitters and other fabric making occupations",20,0,0,Sherbrooke,4,0
22918,9442,65811,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Halifax,4,0
22919,9442,65837,"        9442 Weavers, knitters and other fabric making occupations",0,0,0,Saint John,4,0
22920,9442,65824,"        9442 Weavers, knitters and other fabric making occupations",180,32903,28377,Nova Scotia / Nouvelle-…cosse,4,0
22921,9442,65842,"        9442 Weavers, knitters and other fabric making occupations",30,0,0,St. John's,4,0
22922,9442,65826,"        9442 Weavers, knitters and other fabric making occupations",1370,26956,27697,Ontario [1],4,0
22923,9442,658,"        9442 Weavers, knitters and other fabric making occupations",15,0,0,Abbotsford - Mission,4,0
22924,9442,65813,"        9442 Weavers, knitters and other fabric making occupations",25,0,0,Kelowna,4,0
22925,9442,65833,"        9442 Weavers, knitters and other fabric making occupations",1115,26732,27645,Quebec / QuÈbec [1],4,0
22926,9442,65838,"        9442 Weavers, knitters and other fabric making occupations",95,26532,26100,Saskatchewan,4,0
22927,9442,65814,"        9442 Weavers, knitters and other fabric making occupations",20,0,0,Kingston,4,0
22928,9442,65836,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Saguenay,4,0
22929,9442,65820,"        9442 Weavers, knitters and other fabric making occupations",520,24242,25448,Montréal [1],4,0
22930,9442,65845,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Trois-Rivières,4,0
22931,9442,65817,"        9442 Weavers, knitters and other fabric making occupations",55,37508,33304,London,4,0
22932,9442,65828,"        9442 Weavers, knitters and other fabric making occupations",65,29892,28393,Ottawa - Gatineau,4,0
22933,9442,6585,"        9442 Weavers, knitters and other fabric making occupations",380,20133,23038,British Columbia / Colombie-Britannique [1],4,0
22934,9442,65830,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
22935,9442,65827,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Oshawa,4,0
22936,9442,65841,"        9442 Weavers, knitters and other fabric making occupations",30,43041,42128,St. Catharines - Niagara,4,0
22937,9442,6589,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Greater Sudbury / Grand Sudbury,4,0
22938,9442,65815,"        9442 Weavers, knitters and other fabric making occupations",135,32467,31326,Kitchener - Cambridge - Waterloo,4,0
22939,9442,65818,"        9442 Weavers, knitters and other fabric making occupations",90,21936,21443,Manitoba,4,0
22940,9442,65822,"        9442 Weavers, knitters and other fabric making occupations",60,20222,23205,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
22941,9442,65825,"        9442 Weavers, knitters and other fabric making occupations",0,0,0,Nunavut [1],4,0
22942,9442,6582,"        9442 Weavers, knitters and other fabric making occupations",20,0,0,Barrie,4,0
22943,9442,65831,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Peterborough,4,0
22944,9442,65843,"        9442 Weavers, knitters and other fabric making occupations",10,0,0,Thunder Bay,4,0
22945,9442,6588,"        9442 Weavers, knitters and other fabric making occupations",125,21148,19961,Edmonton,4,0
22946,9442,65839,"        9442 Weavers, knitters and other fabric making occupations",40,32022,29966,Saskatoon,4,0
22947,9442,65812,"        9442 Weavers, knitters and other fabric making occupations",55,22308,17841,Hamilton,4,0
22948,9442,65846,"        9442 Weavers, knitters and other fabric making occupations",210,20717,24655,Vancouver [1],4,0
22949,9442,65823,"        9442 Weavers, knitters and other fabric making occupations",0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
22950,9442,65848,"        9442 Weavers, knitters and other fabric making occupations",25,0,0,Windsor,4,0
22951,9445,65938,"        9445 Fabric, fur and leather cutters",10,0,0,Saskatchewan,4,0
22952,9445,6594,"        9445 Fabric, fur and leather cutters",10,0,0,Brantford [1],4,0
22953,9445,6591,"        9445 Fabric, fur and leather cutters",115,23362,23927,Alberta [1],4,0
22954,9445,65937,"        9445 Fabric, fur and leather cutters",0,0,0,Saint John,4,0
22955,9445,65929,"        9445 Fabric, fur and leather cutters",0,0,0,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
22956,9445,6597,"        9445 Fabric, fur and leather cutters",1835,25734,26231,Canada,4,0
22957,9445,65933,"        9445 Fabric, fur and leather cutters",710,24527,24373,Quebec / QuÈbec [1],4,0
22958,9445,6596,"        9445 Fabric, fur and leather cutters",20,0,25926,Calgary,4,0
22959,9445,65950,"        9445 Fabric, fur and leather cutters",0,0,0,Yukon [1],4,0
22960,9445,65911,"        9445 Fabric, fur and leather cutters",0,0,0,Halifax,4,0
22961,9445,65924,"        9445 Fabric, fur and leather cutters",40,0,0,Nova Scotia / Nouvelle-…cosse,4,0
22962,9445,6593,"        9445 Fabric, fur and leather cutters",0,0,0,Belleville,4,0
22963,9445,65923,"        9445 Fabric, fur and leather cutters",10,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
22964,9445,65949,"        9445 Fabric, fur and leather cutters",90,26615,27291,Winnipeg,4,0
22965,9445,65932,"        9445 Fabric, fur and leather cutters",0,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
22966,9445,65948,"        9445 Fabric, fur and leather cutters",0,0,0,Windsor,4,0
22967,9445,65917,"        9445 Fabric, fur and leather cutters",15,0,0,London,4,0
22968,9445,65921,"        9445 Fabric, fur and leather cutters",15,0,0,New Brunswick / Nouveau-Brunswick,4,0
22969,9445,65926,"        9445 Fabric, fur and leather cutters",675,27634,27925,Ontario [1],4,0
22970,9445,65912,"        9445 Fabric, fur and leather cutters",40,28555,27112,Hamilton,4,0
22971,9445,65941,"        9445 Fabric, fur and leather cutters",0,0,0,St. Catharines - Niagara,4,0
22972,9445,65918,"        9445 Fabric, fur and leather cutters",100,26615,28635,Manitoba,4,0
22973,9445,65920,"        9445 Fabric, fur and leather cutters",560,25229,25600,Montréal [1],4,0
22974,9445,65945,"        9445 Fabric, fur and leather cutters",0,0,0,Trois-Rivières,4,0
22975,9445,65944,"        9445 Fabric, fur and leather cutters",485,26427,27718,Toronto,4,0
22976,9445,65947,"        9445 Fabric, fur and leather cutters",0,0,0,Victoria [1],4,0
22977,9445,65931,"        9445 Fabric, fur and leather cutters",0,0,0,Peterborough,4,0
22978,9445,6595,"        9445 Fabric, fur and leather cutters",150,30903,30271,British Columbia / Colombie-Britannique [1],4,0
22979,9445,659,"        9445 Fabric, fur and leather cutters",0,0,0,Abbotsford - Mission,4,0
22980,9445,65940,"        9445 Fabric, fur and leather cutters",0,0,0,Sherbrooke,4,0
22981,9445,65936,"        9445 Fabric, fur and leather cutters",0,0,0,Saguenay,4,0
22982,9445,6599,"        9445 Fabric, fur and leather cutters",0,0,0,Greater Sudbury / Grand Sudbury,4,0
22983,9445,65943,"        9445 Fabric, fur and leather cutters",0,0,0,Thunder Bay,4,0
22984,9445,65919,"        9445 Fabric, fur and leather cutters",0,0,0,Moncton,4,0
22985,9445,65934,"        9445 Fabric, fur and leather cutters",30,0,0,Québec,4,0
22986,9445,6592,"        9445 Fabric, fur and leather cutters",15,0,0,Barrie,4,0
22987,9445,65915,"        9445 Fabric, fur and leather cutters",30,29338,28019,Kitchener - Cambridge - Waterloo,4,0
22988,9445,65916,"        9445 Fabric, fur and leather cutters",10,0,0,Lethbridge,4,0
22989,9445,65913,"        9445 Fabric, fur and leather cutters",0,0,0,Kelowna,4,0
22990,9445,65939,"        9445 Fabric, fur and leather cutters",10,0,0,Saskatoon,4,0
22991,9445,65927,"        9445 Fabric, fur and leather cutters",15,0,0,Oshawa,4,0
22992,9445,65935,"        9445 Fabric, fur and leather cutters",0,0,0,Regina,4,0
22993,9445,65930,"        9445 Fabric, fur and leather cutters",0,0,0,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
22994,9445,65942,"        9445 Fabric, fur and leather cutters",0,0,0,St. John's,4,0
22995,9445,65914,"        9445 Fabric, fur and leather cutters",0,0,0,Kingston,4,0
22996,9445,65928,"        9445 Fabric, fur and leather cutters",0,0,0,Ottawa - Gatineau,4,0
22997,9445,65922,"        9445 Fabric, fur and leather cutters",10,0,0,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
22998,9445,65925,"        9445 Fabric, fur and leather cutters",0,0,0,Nunavut [1],4,0
22999,9445,65910,"        9445 Fabric, fur and leather cutters",0,0,0,Guelph,4,0
23000,9445,6598,"        9445 Fabric, fur and leather cutters",60,28809,30152,Edmonton,4,0
23001,9445,65946,"        9445 Fabric, fur and leather cutters",135,33081,31538,Vancouver [1],4,0
23002,9446,66043,        9446 Industrial sewing machine operators,10,0,0,Thunder Bay,4,0
23003,9446,66047,        9446 Industrial sewing machine operators,55,15198,15141,Victoria [1],4,0
23004,9446,66048,        9446 Industrial sewing machine operators,80,11379,18914,Windsor,4,0
23005,9446,66039,        9446 Industrial sewing machine operators,95,30489,38622,Saskatoon,4,0
23006,9446,66012,        9446 Industrial sewing machine operators,220,25218,24856,Hamilton,4,0
23007,9446,66025,        9446 Industrial sewing machine operators,0,0,0,Nunavut [1],4,0
23008,9446,66027,        9446 Industrial sewing machine operators,35,20825,18422,Oshawa,4,0
23009,9446,6604,        9446 Industrial sewing machine operators,20,0,0,Brantford [1],4,0
23010,9446,6605,        9446 Industrial sewing machine operators,1690,25028,24897,British Columbia / Colombie-Britannique [1],4,0
23011,9446,66046,        9446 Industrial sewing machine operators,1400,26395,26325,Vancouver [1],4,0
23012,9446,6607,        9446 Industrial sewing machine operators,17525,22277,22450,Canada,4,0
23013,9446,6603,        9446 Industrial sewing machine operators,60,26104,26124,Belleville,4,0
23014,9446,66026,        9446 Industrial sewing machine operators,5830,24534,24233,Ontario [1],4,0
